"","Age","lower99CI","lower95CI","median","upper95CI","upper99CI","sigma","Gradient1"
"700",74.4,14901.3267759,15981.3508939633,19676.5816028034,23748.8049348549,25102.8410131054,0.100465690561614,-35.5573513604031
"701",74.5,14897.6844151721,15977.7134234558,19673.0258676673,23745.4245113223,25099.5334338762,0.100487072327029,-35.5707283286756
"702",74.6,14894.0412108966,15974.0749932367,19669.4687948345,23742.0423578926,25096.2239981936,0.100508458643052,-35.5840170275769
"703",74.7,14890.3971700202,15970.435610681,19665.9103931317,23738.6584849738,25092.9127169877,0.10052984951065,-35.5972179304808
"704",74.8,14886.7522994518,15966.7952831239,19662.3506713387,23735.2729029182,25089.5996011305,0.100551244930792,-35.6103315114524
"705",74.9,14883.1066060631,15963.154017861,19658.7896381875,23731.8856220224,25086.2846614352,0.100572644904448,-35.6233582412096
"706",75,14879.4600966886,15959.5118221484,19655.2273023634,23728.4966525276,25082.9679086572,0.100594049432586,-35.6362985836677
"707",75.1,14875.8127781258,15955.8687032032,19651.663672505,23725.1060046208,25079.6493534946,0.100615458516176,-35.6491530044877
"708",75.2,14872.1646571357,15952.2246682035,19648.0987572046,23721.7136884339,25076.3290065881,0.100636872156187,-35.661921962419
"709",75.3,14868.5157404428,15948.5797242889,19644.5325650083,23718.3197140452,25073.006878522,0.100658290353589,-35.6746059168654
"710",75.4,14864.8660347354,15944.9338785605,19640.9651044167,23714.9240914787,25069.6829798237,0.100679713109351,-35.6872053198822
"711",75.5,14861.2155466658,15941.2871380813,19637.3963838847,23711.5268307057,25066.3573209651,0.100701140424445,-35.6997206247252
"712",75.6,14857.5642828507,15937.6395098766,19633.8264118222,23708.1279416438,25063.029912362,0.10072257229984,-35.7121522795933
"713",75.7,14853.9122498712,15933.9910009339,19630.2551965942,23704.7274341582,25059.7007643751,0.100744008736507,-35.7245007296297
"714",75.8,14850.2594542733,15930.3416182034,19626.6827465213,23701.3253180617,25056.3698873102,0.100765449735417,-35.7367664176854
"715",75.9,14846.6059025678,15926.6913685981,19623.1090698795,23697.9216031151,25053.0372914185,0.10078689529754,-35.7489497835923
"716",76,14842.9516012309,15923.0402589943,19619.5341749011,23694.5162990276,25049.702986897,0.100808345423849,-35.761051264526
"717",76.1,14839.296556704,15919.3882962313,19615.9580697747,23691.1094154567,25046.3669838886,0.100829800115313,-35.7730712939883
"718",76.2,14835.6407753944,15915.7354871125,19612.3807626453,23687.7009620094,25043.0292924832,0.100851259372905,-35.7850103041346
"719",76.3,14831.9842636752,15912.0818384045,19608.8022616149,23684.2909482416,25039.6899227168,0.100872723197597,-35.796868723628
"720",76.4,14828.3270278855,15908.4273568385,19605.2225747425,23680.8793836589,25036.3488845731,0.10089419159036,-35.8086469765112
"721",76.5,14824.6690743308,15904.7720491097,19601.6417100449,23677.4662777172,25033.0061879832,0.100915664552167,-35.8203454883187
"722",76.6,14821.0104092831,15901.1159218778,19598.059675496,23674.0516398222,25029.6618428259,0.10093714208399,-35.8319646772361
"723",76.7,14817.3510389812,15897.4589817675,19594.4764790283,23670.6354793307,25026.3158589284,0.100958624186802,-35.8435049622858
"724",76.8,14813.6909696309,15893.8012353682,19590.8921285321,23667.21780555,25022.9682460661,0.100980110861576,-35.8549667570696
"725",76.9,14810.0302074051,15890.1426892346,19587.3066318564,23663.7986277389,25019.6190139638,0.101001602109284,-35.8663504755532
"726",77,14806.368758444,15886.4833498868,19583.7199968088,23660.3779551076,25016.2681722947,0.101023097930901,-35.8776565265362
"727",77.1,14802.7066288555,15882.8232238106,19580.1322311562,23656.9557968182,25012.9157306821,0.101044598327398,-35.8888853156532
"728",77.2,14799.0438247155,15879.1623174576,19576.5433426246,23653.5321619853,25009.561698699,0.101066103299751,-35.9000372500304
"729",77.3,14795.3803520675,15875.5006372455,19572.9533388996,23650.1070596753,25006.2060858683,0.101087612848932,-35.9111127292636
"730",77.4,14791.7162169236,15871.8381895583,19569.3622276267,23646.6804989081,25002.8489016636,0.101109126975917,-35.9221121532028
